Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2016,per 100000 population,Shygys Kazakhstan,,,15.08,KAZ
2016,per 100000 population,Nur-Sultan city,,,8.67,KAZ
2016,per 100000 population,Almaty city,,,9.03,KAZ
2016,per 100000 population,,urban,,12.49,KAZ
2016,per 100000 population,Akmola,urban,,10.86,KAZ
2016,per 100000 population,Aktobe,urban,,10.26,KAZ
2016,per 100000 population,Almaty,urban,,24.32,KAZ
2016,per 100000 population,Atyrau,urban,,10.78,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,,13.09,KAZ
2016,per 100000 population,Zhambyl,urban,,20.26,KAZ
2016,per 100000 population,Karagandy,urban,,11.02,KAZ
2016,per 100000 population,Kostanay,urban,,7.26,KAZ
2016,per 100000 population,Kyzylorda,urban,,12.16,KAZ
2016,per 100000 population,Mangistau,urban,,12.16,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,,19.07,KAZ
2016,per 100000 population,Pavlodar,urban,,10.1,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,,9.63,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,,12.78,KAZ
2016,per 100000 population,Nur-Sultan city,urban,,8.67,KAZ
2016,per 100000 population,Almaty city,urban,,9.03,KAZ
2016,per 100000 population,,rural,,18.98,KAZ
2016,per 100000 population,Akmola,rural,,14.89,KAZ
2016,per 100000 population,Aktobe,rural,,12.75,KAZ
2016,per 100000 population,Almaty,rural,,23.25,KAZ
2016,per 100000 population,Atyrau,rural,,13.08,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,,15.39,KAZ
2016,per 100000 population,Zhambyl,rural,,23.95,KAZ
2016,per 100000 population,Karagandy,rural,,15.38,KAZ
2016,per 100000 population,Kostanay,rural,,11.61,KAZ
2016,per 100000 population,Kyzylorda,rural,,22.46,KAZ
2016,per 100000 population,Mangistau,rural,,19.6,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,,20.64,KAZ
2016,per 100000 population,Pavlodar,rural,,18.82,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,,9.14,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,,18.54,KAZ
2016,per 100000 population,,,Male,23.3,KAZ
2016,per 100000 population,Akmola,,Male,19.58,KAZ
2016,per 100000 population,Aktobe,,Male,16.74,KAZ
2016,per 100000 population,Almaty,,Male,36.45,KAZ
2016,per 100000 population,Atyrau,,Male,15.9,KAZ
2016,per 100000 population,Batys Kazakhstan,,Male,23.95,KAZ
2016,per 100000 population,Zhambyl,,Male,33.84,KAZ
2016,per 100000 population,Karagandy,,Male,18.16,KAZ
2016,per 100000 population,Kostanay,,Male,13.9,KAZ
2016,per 100000 population,Kyzylorda,,Male,27.29,KAZ
2016,per 100000 population,Mangistau,,Male,24.05,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,Male,29.39,KAZ
2016,per 100000 population,Pavlodar,,Male,21.24,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,Male,15.91,KAZ
2016,per 100000 population,Shygys Kazakhstan,,Male,23.66,KAZ
2016,per 100000 population,Nur-Sultan city,,Male,12.59,KAZ
2016,per 100000 population,Almaty city,,Male,12.66,KAZ
2016,per 100000 population,,urban,Male,18.54,KAZ
2016,per 100000 population,Akmola,urban,Male,15.22,KAZ
2016,per 100000 population,Aktobe,urban,Male,15.63,KAZ
2016,per 100000 population,Almaty,urban,Male,38.97,KAZ
2016,per 100000 population,Atyrau,urban,Male,12.34,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,Male,22.89,KAZ
2016,per 100000 population,Zhambyl,urban,Male,29.12,KAZ
2016,per 100000 population,Karagandy,urban,Male,16.25,KAZ
2016,per 100000 population,Kostanay,urban,Male,11.65,KAZ
2016,per 100000 population,Kyzylorda,urban,Male,18.8,KAZ
2016,per 100000 population,Mangistau,urban,Male,16.14,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,Male,26.91,KAZ
2016,per 100000 population,Pavlodar,urban,Male,17.04,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,Male,14.16,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,Male,19.68,KAZ
2016,per 100000 population,Nur-Sultan city,urban,Male,12.59,KAZ
2016,per 100000 population,Almaty city,urban,Male,12.66,KAZ
2016,per 100000 population,,rural,Male,29.25,KAZ
2016,per 100000 population,Akmola,rural,Male,23.29,KAZ
2016,per 100000 population,Aktobe,rural,Male,18.5,KAZ
2016,per 100000 population,Almaty,rural,Male,35.68,KAZ
2016,per 100000 population,Atyrau,rural,Male,19.01,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,Male,24.92,KAZ
2016,per 100000 population,Zhambyl,rural,Male,36.85,KAZ
2016,per 100000 population,Karagandy,rural,Male,24.91,KAZ
2016,per 100000 population,Kostanay,rural,Male,16.28,KAZ
2016,per 100000 population,Kyzylorda,rural,Male,33.67,KAZ
2016,per 100000 population,Mangistau,rural,Male,30.55,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,Male,31.36,KAZ
2016,per 100000 population,Pavlodar,rural,Male,30.53,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,Male,17.16,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,Male,29.19,KAZ
2016,per 100000 population,,,Female,7.76,KAZ
2016,per 100000 population,Akmola,,Female,6.81,KAZ
2016,per 100000 population,Aktobe,,Female,5.99,KAZ
2016,per 100000 population,Almaty,,Female,10.93,KAZ
2016,per 100000 population,Atyrau,,Female,8.18,KAZ
2016,per 100000 population,Batys Kazakhstan,,Female,5.15,KAZ
2016,per 100000 population,Zhambyl,,Female,11.48,KAZ
2016,per 100000 population,Karagandy,,Female,6.32,KAZ
2016,per 100000 population,Kostanay,,Female,5.17,KAZ
2016,per 100000 population,Kyzylorda,,Female,8.58,KAZ
2016,per 100000 population,Mangistau,,Female,8.47,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,Female,10.57,KAZ
2016,per 100000 population,Pavlodar,,Female,5.0,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,Female,3.38,KAZ
2016,per 100000 population,Shygys Kazakhstan,,Female,7.27,KAZ
2016,per 100000 population,Nur-Sultan city,,Female,5.02,KAZ
2016,per 100000 population,Almaty city,,Female,5.97,KAZ
2016,per 100000 population,,urban,Female,7.12,KAZ
2016,per 100000 population,Akmola,urban,Female,7.0,KAZ
2016,per 100000 population,Aktobe,urban,Female,5.42,KAZ
2016,per 100000 population,Almaty,urban,Female,10.93,KAZ
2016,per 100000 population,Atyrau,urban,Female,9.35,KAZ
2016,per 100000 population,Batys Kazakhstan,urban,Female,4.64,KAZ
2016,per 100000 population,Zhambyl,urban,Female,12.28,KAZ
2016,per 100000 population,Karagandy,urban,Female,6.48,KAZ
2016,per 100000 population,Kostanay,urban,Female,3.55,KAZ
2016,per 100000 population,Kyzylorda,urban,Female,5.8,KAZ
2016,per 100000 population,Mangistau,urban,Female,8.26,KAZ
2016,per 100000 population,Ontustik Kazakhstan,urban,Female,11.63,KAZ
2016,per 100000 population,Pavlodar,urban,Female,4.16,KAZ
2016,per 100000 population,Soltustik Kazakhstan,urban,Female,5.88,KAZ
2016,per 100000 population,Shygys Kazakhstan,urban,Female,6.87,KAZ
2016,per 100000 population,Nur-Sultan city,urban,Female,5.02,KAZ
2016,per 100000 population,Almaty city,urban,Female,5.97,KAZ
2016,per 100000 population,,rural,Female,8.66,KAZ
2016,per 100000 population,Akmola,rural,Female,6.63,KAZ
2016,per 100000 population,Aktobe,rural,Female,7.01,KAZ
2016,per 100000 population,Almaty,rural,Female,10.93,KAZ
2016,per 100000 population,Atyrau,rural,Female,7.07,KAZ
2016,per 100000 population,Batys Kazakhstan,rural,Female,5.7,KAZ
2016,per 100000 population,Zhambyl,rural,Female,10.9,KAZ
2016,per 100000 population,Karagandy,rural,Female,5.65,KAZ
2016,per 100000 population,Kostanay,rural,Female,7.12,KAZ
2016,per 100000 population,Kyzylorda,rural,Female,10.85,KAZ
2016,per 100000 population,Mangistau,rural,Female,8.65,KAZ
2016,per 100000 population,Ontustik Kazakhstan,rural,Female,9.67,KAZ
2016,per 100000 population,Pavlodar,rural,Female,7.15,KAZ
2016,per 100000 population,Soltustik Kazakhstan,rural,Female,1.25,KAZ
2016,per 100000 population,Shygys Kazakhstan,rural,Female,7.91,KAZ
2017,per 100000 population,,,,13.04,KAZ
2017,per 100000 population,Akmola,,,15.2,KAZ
2017,per 100000 population,Aktobe,,,10.68,KAZ
2017,per 100000 population,Almaty,,,19.8,KAZ
2017,per 100000 population,Atyrau,,,8.96,KAZ
2017,per 100000 population,Batys Kazakhstan,,,15.21,KAZ
2017,per 100000 population,Zhambyl,,,17.2,KAZ
2017,per 100000 population,Karagandy,,,11.8,KAZ
2017,per 100000 population,Kostanay,,,10.37,KAZ
2017,per 100000 population,Kyzylorda,,,11.44,KAZ
2017,per 100000 population,Mangistau,,,11.05,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,,17.63,KAZ
2017,per 100000 population,Pavlodar,,,8.2,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,,9.09,KAZ
2017,per 100000 population,Shygys Kazakhstan,,,10.17,KAZ
2017,per 100000 population,Nur-Sultan city,,,8.09,KAZ
2017,per 100000 population,Almaty city,,,8.24,KAZ
2017,per 100000 population,,urban,,10.82,KAZ
2017,per 100000 population,Akmola,urban,,18.64,KAZ
2017,per 100000 population,Aktobe,urban,,8.91,KAZ
2017,per 100000 population,Almaty,urban,,17.25,KAZ
2017,per 100000 population,Atyrau,urban,,6.79,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,,14.29,KAZ
2017,per 100000 population,Zhambyl,urban,,14.34,KAZ
2017,per 100000 population,Karagandy,urban,,10.19,KAZ
2017,per 100000 population,Kostanay,urban,,9.35,KAZ
2017,per 100000 population,Kyzylorda,urban,,12.52,KAZ
2017,per 100000 population,Mangistau,urban,,10.69,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,,16.19,KAZ
2017,per 100000 population,Pavlodar,urban,,7.49,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,,5.6,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,,8.19,KAZ
2017,per 100000 population,Nur-Sultan city,urban,,8.09,KAZ
2017,per 100000 population,Almaty city,urban,,8.27,KAZ
2017,per 100000 population,,rural,,16.04,KAZ
2017,per 100000 population,Akmola,rural,,12.11,KAZ
2017,per 100000 population,Aktobe,rural,,13.73,KAZ
2017,per 100000 population,Almaty,rural,,20.58,KAZ
2017,per 100000 population,Atyrau,rural,,10.95,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,,16.17,KAZ
2017,per 100000 population,Zhambyl,rural,,19.11,KAZ
2017,per 100000 population,Karagandy,rural,,18.03,KAZ
2017,per 100000 population,Kostanay,rural,,11.56,KAZ
2017,per 100000 population,Kyzylorda,rural,,10.58,KAZ
2017,per 100000 population,Mangistau,rural,,11.31,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,,18.83,KAZ
2017,per 100000 population,Pavlodar,rural,,9.92,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,,11.9,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,,13.22,KAZ
2017,per 100000 population,,,Male,19.35,KAZ
2017,per 100000 population,Akmola,,Male,22.14,KAZ
2017,per 100000 population,Aktobe,,Male,15.29,KAZ
2017,per 100000 population,Almaty,,Male,28.94,KAZ
2017,per 100000 population,Atyrau,,Male,12.24,KAZ
2017,per 100000 population,Batys Kazakhstan,,Male,21.49,KAZ
2017,per 100000 population,Zhambyl,,Male,23.69,KAZ
2017,per 100000 population,Karagandy,,Male,17.87,KAZ
2017,per 100000 population,Kostanay,,Male,16.11,KAZ
2017,per 100000 population,Kyzylorda,,Male,17.2,KAZ
2017,per 100000 population,Mangistau,,Male,15.1,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,Male,26.37,KAZ
2017,per 100000 population,Pavlodar,,Male,11.75,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,Male,15.68,KAZ
2017,per 100000 population,Shygys Kazakhstan,,Male,16.04,KAZ
2017,per 100000 population,Nur-Sultan city,,Male,12.02,KAZ
2017,per 100000 population,Almaty city,,Male,12.08,KAZ
2017,per 100000 population,,urban,Male,16.47,KAZ
2017,per 100000 population,Akmola,urban,Male,26.84,KAZ
2017,per 100000 population,Aktobe,urban,Male,12.92,KAZ
2017,per 100000 population,Almaty,urban,Male,27.16,KAZ
2017,per 100000 population,Atyrau,urban,Male,9.91,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,Male,22.29,KAZ
2017,per 100000 population,Zhambyl,urban,Male,18.88,KAZ
2017,per 100000 population,Karagandy,urban,Male,15.43,KAZ
2017,per 100000 population,Kostanay,urban,Male,16.2,KAZ
2017,per 100000 population,Kyzylorda,urban,Male,17.85,KAZ
2017,per 100000 population,Mangistau,urban,Male,16.16,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,Male,25.0,KAZ
2017,per 100000 population,Pavlodar,urban,Male,10.55,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,Male,11.45,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,Male,13.89,KAZ
2017,per 100000 population,Nur-Sultan city,urban,Male,12.02,KAZ
2017,per 100000 population,Almaty city,urban,Male,12.08,KAZ
2017,per 100000 population,,rural,Male,22.97,KAZ
2017,per 100000 population,Akmola,rural,Male,18.15,KAZ
2017,per 100000 population,Aktobe,rural,Male,19.14,KAZ
2017,per 100000 population,Almaty,rural,Male,29.47,KAZ
2017,per 100000 population,Atyrau,rural,Male,14.28,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,Male,20.72,KAZ
2017,per 100000 population,Zhambyl,rural,Male,26.71,KAZ
2017,per 100000 population,Karagandy,rural,Male,26.58,KAZ
2017,per 100000 population,Kostanay,rural,Male,16.02,KAZ
2017,per 100000 population,Kyzylorda,rural,Male,16.7,KAZ
2017,per 100000 population,Mangistau,rural,Male,14.33,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,Male,27.47,KAZ
2017,per 100000 population,Pavlodar,rural,Male,14.42,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,Male,18.78,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,Male,19.1,KAZ
2017,per 100000 population,,,Female,7.13,KAZ
2017,per 100000 population,Akmola,,Female,8.69,KAZ
2017,per 100000 population,Aktobe,,Female,6.37,KAZ
2017,per 100000 population,Almaty,,Female,10.87,KAZ
2017,per 100000 population,Atyrau,,Female,5.77,KAZ
2017,per 100000 population,Batys Kazakhstan,,Female,9.33,KAZ
2017,per 100000 population,Zhambyl,,Female,10.93,KAZ
2017,per 100000 population,Karagandy,,Female,6.33,KAZ
2017,per 100000 population,Kostanay,,Female,5.2,KAZ
2017,per 100000 population,Kyzylorda,,Female,5.66,KAZ
2017,per 100000 population,Mangistau,,Female,7.03,KAZ
2017,per 100000 population,Ontustik Kazakhstan,,Female,8.98,KAZ
2017,per 100000 population,Pavlodar,,Female,5.02,KAZ
2017,per 100000 population,Soltustik Kazakhstan,,Female,3.07,KAZ
2017,per 100000 population,Shygys Kazakhstan,,Female,4.82,KAZ
2017,per 100000 population,Nur-Sultan city,,Female,4.43,KAZ
2017,per 100000 population,Almaty city,,Female,5.08,KAZ
2017,per 100000 population,,urban,Female,5.78,KAZ
2017,per 100000 population,Akmola,urban,Female,11.37,KAZ
2017,per 100000 population,Aktobe,urban,Female,5.3,KAZ
2017,per 100000 population,Almaty,urban,Female,8.16,KAZ
2017,per 100000 population,Atyrau,urban,Female,3.92,KAZ
2017,per 100000 population,Batys Kazakhstan,urban,Female,7.37,KAZ
2017,per 100000 population,Zhambyl,urban,Female,10.24,KAZ
2017,per 100000 population,Karagandy,urban,Female,5.62,KAZ
2017,per 100000 population,Kostanay,urban,Female,3.53,KAZ
2017,per 100000 population,Kyzylorda,urban,Female,7.41,KAZ
2017,per 100000 population,Mangistau,urban,Female,5.17,KAZ
2017,per 100000 population,Ontustik Kazakhstan,urban,Female,7.82,KAZ
2017,per 100000 population,Pavlodar,urban,Female,4.87,KAZ
2017,per 100000 population,Soltustik Kazakhstan,urban,Female,0.73,KAZ
2017,per 100000 population,Shygys Kazakhstan,urban,Female,3.31,KAZ
2017,per 100000 population,Nur-Sultan city,urban,Female,4.43,KAZ
2017,per 100000 population,Almaty city,urban,Female,5.08,KAZ
2017,per 100000 population,,rural,Female,9.06,KAZ
2017,per 100000 population,Akmola,rural,Female,6.15,KAZ
2017,per 100000 population,Aktobe,rural,Female,8.31,KAZ
2017,per 100000 population,Almaty,rural,Female,11.73,KAZ
2017,per 100000 population,Atyrau,rural,Female,7.56,KAZ
2017,per 100000 population,Batys Kazakhstan,rural,Female,11.53,KAZ
2017,per 100000 population,Zhambyl,rural,Female,11.41,KAZ
2017,per 100000 population,Karagandy,rural,Female,9.3,KAZ
2017,per 100000 population,Kostanay,rural,Female,7.26,KAZ
2017,per 100000 population,Kyzylorda,rural,Female,4.22,KAZ
2017,per 100000 population,Mangistau,rural,Female,8.34,KAZ
2017,per 100000 population,Ontustik Kazakhstan,rural,Female,9.98,KAZ
2017,per 100000 population,Pavlodar,rural,Female,5.41,KAZ
2017,per 100000 population,Soltustik Kazakhstan,rural,Female,5.11,KAZ
2017,per 100000 population,Shygys Kazakhstan,rural,Female,7.34,KAZ
2018,per 100000 population,,,,13.2,KAZ
2018,per 100000 population,Akmola,,,10.56,KAZ
2018,per 100000 population,Aktobe,,,12.74,KAZ
2018,per 100000 population,Almaty,,,16.72,KAZ
2018,per 100000 population,Atyrau,,,16.1,KAZ
2018,per 100000 population,Batys Kazakhstan,,,17.86,KAZ
2018,per 100000 population,Zhambyl,,,17.57,KAZ
2018,per 100000 population,Karagandy,,,14.72,KAZ
2018,per 100000 population,Kostanay,,,9.72,KAZ
2018,per 100000 population,Kyzylorda,,,12.04,KAZ
2018,per 100000 population,Mangistau,,,7.77,KAZ
2018,per 100000 population,Pavlodar,,,11.27,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,,9.7,KAZ
2018,per 100000 population,Turkistan,,,18.58,KAZ
2018,per 100000 population,Shygys Kazakhstan,,,10.79,KAZ
2018,per 100000 population,Nur-Sultan city,,,8.16,KAZ
2018,per 100000 population,Almaty city,,,10.01,KAZ
2018,per 100000 population,Shymkent city,,,11.42,KAZ
2018,per 100000 population,,urban,,11.49,KAZ
2018,per 100000 population,Akmola,urban,,10.9,KAZ
2018,per 100000 population,Aktobe,urban,,11.51,KAZ
2018,per 100000 population,Almaty,urban,,17.36,KAZ
2018,per 100000 population,Atyrau,urban,,16.17,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,,18.14,KAZ
2018,per 100000 population,Zhambyl,urban,,15.27,KAZ
2018,per 100000 population,Karagandy,urban,,13.02,KAZ
2018,per 100000 population,Kostanay,urban,,10.12,KAZ
2018,per 100000 population,Kyzylorda,urban,,11.74,KAZ
2018,per 100000 population,Mangistau,urban,,8.51,KAZ
2018,per 100000 population,Pavlodar,urban,,9.2,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,,5.95,KAZ
2018,per 100000 population,Turkistan,urban,,20.05,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,,8.26,KAZ
2018,per 100000 population,Nur-Sultan city,urban,,8.16,KAZ
2018,per 100000 population,Almaty city,urban,,10.01,KAZ
2018,per 100000 population,Shymkent city,urban,,11.42,KAZ
2018,per 100000 population,,rural,,15.58,KAZ
2018,per 100000 population,Akmola,rural,,10.25,KAZ
2018,per 100000 population,Aktobe,rural,,15.66,KAZ
2018,per 100000 population,Almaty,rural,,16.53,KAZ
2018,per 100000 population,Atyrau,rural,,16.03,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,,17.55,KAZ
2018,per 100000 population,Zhambyl,rural,,19.09,KAZ
2018,per 100000 population,Karagandy,rural,,21.33,KAZ
2018,per 100000 population,Kostanay,rural,,9.25,KAZ
2018,per 100000 population,Kyzylorda,rural,,12.28,KAZ
2018,per 100000 population,Mangistau,rural,,7.27,KAZ
2018,per 100000 population,Pavlodar,rural,,16.25,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,,12.81,KAZ
2018,per 100000 population,Turkistan,rural,,18.22,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,,14.8,KAZ
2018,per 100000 population,,,Male,20.02,KAZ
2018,per 100000 population,Akmola,,Male,17.02,KAZ
2018,per 100000 population,Aktobe,,Male,18.65,KAZ
2018,per 100000 population,Almaty,,Male,26.49,KAZ
2018,per 100000 population,Atyrau,,Male,22.65,KAZ
2018,per 100000 population,Batys Kazakhstan,,Male,27.64,KAZ
2018,per 100000 population,Zhambyl,,Male,26.82,KAZ
2018,per 100000 population,Karagandy,,Male,21.85,KAZ
2018,per 100000 population,Kostanay,,Male,14.46,KAZ
2018,per 100000 population,Kyzylorda,,Male,18.46,KAZ
2018,per 100000 population,Mangistau,,Male,11.7,KAZ
2018,per 100000 population,Pavlodar,,Male,16.81,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,Male,14.66,KAZ
2018,per 100000 population,Turkistan,,Male,28.02,KAZ
2018,per 100000 population,Shygys Kazakhstan,,Male,17.46,KAZ
2018,per 100000 population,Nur-Sultan city,,Male,12.23,KAZ
2018,per 100000 population,Almaty city,,Male,13.29,KAZ
2018,per 100000 population,Shymkent city,,Male,16.75,KAZ
2018,per 100000 population,,urban,Male,17.73,KAZ
2018,per 100000 population,Akmola,urban,Male,16.45,KAZ
2018,per 100000 population,Aktobe,urban,Male,16.91,KAZ
2018,per 100000 population,Almaty,urban,Male,30.37,KAZ
2018,per 100000 population,Atyrau,urban,Male,24.69,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,Male,30.69,KAZ
2018,per 100000 population,Zhambyl,urban,Male,23.15,KAZ
2018,per 100000 population,Karagandy,urban,Male,19.92,KAZ
2018,per 100000 population,Kostanay,urban,Male,16.07,KAZ
2018,per 100000 population,Kyzylorda,urban,Male,19.29,KAZ
2018,per 100000 population,Mangistau,urban,Male,12.57,KAZ
2018,per 100000 population,Pavlodar,urban,Male,13.83,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,Male,10.47,KAZ
2018,per 100000 population,Turkistan,urban,Male,33.7,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,Male,14.3,KAZ
2018,per 100000 population,Nur-Sultan city,urban,Male,12.23,KAZ
2018,per 100000 population,Almaty city,urban,Male,13.29,KAZ
2018,per 100000 population,Shymkent city,urban,Male,16.75,KAZ
2018,per 100000 population,,rural,Male,22.99,KAZ
2018,per 100000 population,Akmola,rural,Male,17.5,KAZ
2018,per 100000 population,Aktobe,rural,Male,22.59,KAZ
2018,per 100000 population,Almaty,rural,Male,25.4,KAZ
2018,per 100000 population,Atyrau,rural,Male,20.51,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,Male,24.62,KAZ
2018,per 100000 population,Zhambyl,rural,Male,29.09,KAZ
2018,per 100000 population,Karagandy,rural,Male,28.82,KAZ
2018,per 100000 population,Kostanay,rural,Male,12.69,KAZ
2018,per 100000 population,Kyzylorda,rural,Male,17.84,KAZ
2018,per 100000 population,Mangistau,rural,Male,11.1,KAZ
2018,per 100000 population,Pavlodar,rural,Male,23.41,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,Male,17.83,KAZ
2018,per 100000 population,Turkistan,rural,Male,26.65,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,Male,22.09,KAZ
2018,per 100000 population,,,Female,6.8,KAZ
2018,per 100000 population,Akmola,,Female,4.47,KAZ
2018,per 100000 population,Aktobe,,Female,7.18,KAZ
2018,per 100000 population,Almaty,,Female,7.13,KAZ
2018,per 100000 population,Atyrau,,Female,9.74,KAZ
2018,per 100000 population,Batys Kazakhstan,,Female,8.66,KAZ
2018,per 100000 population,Zhambyl,,Female,8.61,KAZ
2018,per 100000 population,Karagandy,,Female,8.27,KAZ
2018,per 100000 population,Kostanay,,Female,5.44,KAZ
2018,per 100000 population,Kyzylorda,,Female,5.59,KAZ
2018,per 100000 population,Mangistau,,Female,3.87,KAZ
2018,per 100000 population,Pavlodar,,Female,6.29,KAZ
2018,per 100000 population,Soltustik Kazakhstan,,Female,5.16,KAZ
2018,per 100000 population,Turkistan,,Female,8.9,KAZ
2018,per 100000 population,Shygys Kazakhstan,,Female,4.71,KAZ
2018,per 100000 population,Nur-Sultan city,,Female,4.38,KAZ
2018,per 100000 population,Almaty city,,Female,7.25,KAZ
2018,per 100000 population,Shymkent city,,Female,6.48,KAZ
2018,per 100000 population,,urban,Female,5.92,KAZ
2018,per 100000 population,Akmola,urban,Female,5.97,KAZ
2018,per 100000 population,Aktobe,urban,Female,6.59,KAZ
2018,per 100000 population,Almaty,urban,Female,5.41,KAZ
2018,per 100000 population,Atyrau,urban,Female,8.24,KAZ
2018,per 100000 population,Batys Kazakhstan,urban,Female,7.23,KAZ
2018,per 100000 population,Zhambyl,urban,Female,8.13,KAZ
2018,per 100000 population,Karagandy,urban,Female,6.99,KAZ
2018,per 100000 population,Kostanay,urban,Female,5.07,KAZ
2018,per 100000 population,Kyzylorda,urban,Female,4.49,KAZ
2018,per 100000 population,Mangistau,urban,Female,4.45,KAZ
2018,per 100000 population,Pavlodar,urban,Female,5.23,KAZ
2018,per 100000 population,Soltustik Kazakhstan,urban,Female,2.18,KAZ
2018,per 100000 population,Turkistan,urban,Female,6.21,KAZ
2018,per 100000 population,Shygys Kazakhstan,urban,Female,3.07,KAZ
2018,per 100000 population,Nur-Sultan city,urban,Female,4.38,KAZ
2018,per 100000 population,Almaty city,urban,Female,7.25,KAZ
2018,per 100000 population,Shymkent city,urban,Female,6.48,KAZ
2018,per 100000 population,,rural,Female,8.09,KAZ
2018,per 100000 population,Akmola,rural,Female,3.06,KAZ
2018,per 100000 population,Aktobe,rural,Female,8.66,KAZ
2018,per 100000 population,Almaty,rural,Female,7.66,KAZ
2018,per 100000 population,Atyrau,rural,Female,11.46,KAZ
2018,per 100000 population,Batys Kazakhstan,rural,Female,10.32,KAZ
2018,per 100000 population,Zhambyl,rural,Female,8.94,KAZ
2018,per 100000 population,Karagandy,rural,Female,13.67,KAZ
2018,per 100000 population,Kostanay,rural,Female,5.91,KAZ
2018,per 100000 population,Kyzylorda,rural,Female,6.5,KAZ
2018,per 100000 population,Mangistau,rural,Female,3.48,KAZ
2018,per 100000 population,Pavlodar,rural,Female,9.05,KAZ
2018,per 100000 population,Soltustik Kazakhstan,rural,Female,7.85,KAZ
2018,per 100000 population,Turkistan,rural,Female,9.56,KAZ
2018,per 100000 population,Shygys Kazakhstan,rural,Female,7.5,KAZ
2019,per 100000 population,,,,14.56,KAZ
2019,per 100000 population,Akmola,,,14.37,KAZ
2019,per 100000 population,Aktobe,,,14.05,KAZ
2019,per 100000 population,Almaty,,,20.12,KAZ
2019,per 100000 population,Atyrau,,,11.57,KAZ
2019,per 100000 population,Batys Kazakhstan,,,20.01,KAZ
2019,per 100000 population,Zhambyl,,,19.51,KAZ
2019,per 100000 population,Karagandy,,,12.99,KAZ
2019,per 100000 population,Kostanay,,,10.22,KAZ
2019,per 100000 population,Kyzylorda,,,15.77,KAZ
2019,per 100000 population,Mangistau,,,11.33,KAZ
2019,per 100000 population,Pavlodar,,,10.62,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,,7.25,KAZ
2019,per 100000 population,Turkistan,,,24.1,KAZ
2019,per 100000 population,Shygys Kazakhstan,,,9.9,KAZ
2019,per 100000 population,Nur-Sultan city,,,6.5,KAZ
2019,per 100000 population,Almaty city,,,11.08,KAZ
